0.28751, 0.343529, 0.865, -0.0798002, -0.0775577, 1.37633, 0.447763, 0.419656, 0.0917349, 0.00395498
0.483814, 0.287563, 1.431, 0.0776021, -0.041218, 1.60778, 0.102812, 0.00284879, 0.0850523, 0.00490969
0.745714, 0.2088, 2.088, 0.18621, -0.0942458, 1.98549, 0.323701, 1.04347, 0.0820837, 0.0177853
0.741737, 0.2088, 2.088, -0.172694, -0.28941, 2.82787, 0.179506, 0.0377472, 0.174429, 0.0330806
0.470331, 0.293143, 1.368, -0.304791, -0.321392, 2.63416, 0.290993, 0.0227732, 0.294022, 0.0237888
0.319503, 0.345651, 0.858, -0.360233, -0.310718, 2.64045, 0.484425, 0.219579, 0.405453, 0.241361
