0.279286, 0.345667, 0.85, -0.016001, 0.00301271, 1.30812, 0.103658, 0.0066386, 0.0709433, 0.00515307
0.428777, 0.294865, 1.352, 0.0988891, -0.00275593, 1.60466, 0.0828474, 0.0123416, 0.0480326, 0.00780982
0.674206, 0.219463, 2.076, 0.175873, -0.0614761, 2.0427, 0.0812718, 0.0249849, 0.0812364, 0.0195065
0.665897, 0.22576, 1.992, -0.0896908, -0.225953, 2.80345, 0.808, 1.3403, 0.113334, 0.109303
0.465677, 0.293774, 1.347, -0.197652, -0.226636, 2.56049, 0.275214, 0.0766675, 0.267973, 0.0935202
0.28028, 0.345651, 0.858, -0.188192, -0.162153, 2.7485, 1.1653, 0.550364, 1.13103, 0.39121
